experiment_id,timestamp,model_name,feature_set,target_strategy,fold,target,r2,mean_r2,std_r2,runtime_seconds,seed,git_commit,notes
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,2,Q0_TOTAL_ASSETS,0.4736738043395853,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,2,Q0_TOTAL_LIABILITIES,0.38529855267595237,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,2,Q0_TOTAL_STOCKHOLDERS_EQUITY,0.4189421249019252,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,2,Q0_GROSS_PROFIT,0.6123996245374763,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,2,Q0_COST_OF_REVENUES,0.7116190703172891,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,2,Q0_REVENUES,0.7367608635013311,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,2,Q0_OPERATING_INCOME,0.3262102844669499,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,2,Q0_OPERATING_EXPENSES,0.5086665650422921,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,2,Q0_EBITDA,-0.0002472683364260764,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
M3d_catboost_direct_history_metadata_engineered,2026-06-11T09:03:38.445302+00:00,CatBoostRegressor,history_metadata_engineered,direct,3,Q0_TOTAL_ASSETS,0.7484732170644168,0.41717238131892204,0.07155538404539608,313.28218560000096,42,00f2bd5,CatBoost direct; median_best_iter=60.
