experiment_id,timestamp,model_name,feature_set,target_strategy,fold,target,r2,mean_r2,std_r2,runtime_seconds,seed,git_commit,notes
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,2,Q0_TOTAL_LIABILITIES,0.9945176319031733,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,2,Q0_TOTAL_STOCKHOLDERS_EQUITY,0.963565508602808,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,2,Q0_GROSS_PROFIT,0.9885530367736012,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,2,Q0_COST_OF_REVENUES,0.9862523891391856,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,2,Q0_REVENUES,0.9911670413851614,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,2,Q0_OPERATING_INCOME,0.931982420776861,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,2,Q0_OPERATING_EXPENSES,0.9876166315045818,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,2,Q0_EBITDA,0.9545752497118524,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,3,Q0_TOTAL_ASSETS,0.9759045558450524,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
M4_catboost_residual_history_metadata_engineered,2026-06-10T15:44:26.688044+00:00,CatBoostRegressor,history_metadata_engineered,residual,3,Q0_TOTAL_LIABILITIES,0.9776187048209012,0.8376350970876734,0.09036382480825393,0.0,42,66b271c,CatBoost residual; median_best_iter=100.
